,_sa_instance_state,text,datetime,tweet_id,username,id
5721,<sqlalchemy.orm.state.InstanceState object at 0x7fed236e59a0>,"@Miduk17 @AgusYudhoyono Jokowi 3 periode,..biar agus &amp; ppo lsg kena strokeee..🤣",16/09/2022,1570644332381868032,YusufNusantara5,5722
5722,<sqlalchemy.orm.state.InstanceState object at 0x7fed236e5a00>,@_memoryusang ....jokowi 3 periode -- oposisi liat gini makiin sakiit jiwa.....@PDemokrat @PKSejahtera...  ❤CINTA JOKOWI❤ GAK BISA KLIAN LAWAN..✍itu..😀,16/09/2022,1570643349476118528,YusufNusantara5,5723
5723,<sqlalchemy.orm.state.InstanceState object at 0x7fed236e5a60>,@SisiwittFrida @jokowi Ogah. #3PeriodeItuKeren Kalau bisa 3 Periode kenapa tidak! #Dukung3Periode  🤭🤭🤭🤭,16/09/2022,1570640968487174145,Msimsims2ND,5724
5724,<sqlalchemy.orm.state.InstanceState object at 0x7fed236e5ac0>,Pak Jokowi 3 Periode,16/09/2022,1570633101533138946,MochSla96683567,5725
5725,<sqlalchemy.orm.state.InstanceState object at 0x7fed236e5b20>,"@SeruniPuspaAlam @sup3r4banx @jokowi Dan kalu KADRUN bilang mundur untuk turunkan, KITA  akn bilang #Jokowi3Periode spy KADRUN melengkapi penderitaannya. 🤣🤣🤣",16/09/2022,1570628784273108992,ntrahman2013,5726
5726,<sqlalchemy.orm.state.InstanceState object at 0x7fed236e5b80>,"@IM_Opex @jokowi Jgn nyebar hoax ya, sejak @jokowi jadi President ga pernah kekurangan BBM bahkan bisa 1 harga antara pulau Jawa dan pulau” lain di Indonesia. Jokowi3Periode 😂",16/09/2022,1570626330605289472,sea_vessel,5727
5727,<sqlalchemy.orm.state.InstanceState object at 0x7fed236e5be0>,@IndonesiaD4m41 Jokowi 3 periode napa din,16/09/2022,1570624880999301126,SomarwaneSefnat,5728
5728,<sqlalchemy.orm.state.InstanceState object at 0x7fed236e5c40>,@gaksukanekoneko @SantorinisSun @RonnyYulianto7 Brti biarin pak jokowi 3 periode ya gak..,16/09/2022,1570624879459995648,arrapoly,5729
5729,<sqlalchemy.orm.state.InstanceState object at 0x7fed236e5ca0>,"@NyiMasRuminah Kalau mereka Teriak Jokowi Mundur KITA GAUNGKAN ""JOKOWI 3 PERIODE"" 👇 https://t.co/DWPjdCV6Gw",16/09/2022,1570622341587279873,Vr1_Gim,5730
5730,<sqlalchemy.orm.state.InstanceState object at 0x7fed236e5d00>,"@bachrum_achmadi Gagal Adu domba lagi ya drun? Lanjut tema lagi, 3 periode atau seumur hidup Jokowi bro? 🤪🤪",16/09/2022,1570622166194061312,bungastro,5731
5731,<sqlalchemy.orm.state.InstanceState object at 0x7fed236e5d60>,@SeruniPuspaAlam @N4N_0k @jokowi Saya sudah berdoa kepada Tuhan juga agar Pak Jokowi bisa minimal 3 periode. Biar sesama Tuhan saja saling berembug.,16/09/2022,1570620928526258176,arissuwandi,5732
5732,<sqlalchemy.orm.state.InstanceState object at 0x7fed236e5dc0>,"Pak @jokowi, apakah Anda berada dalam posisi terancam bila tak mengiyakan wacana 3 periode atau jadi wapres? Kalau memang ada ancaman, beritahu rakyat supaya rakyat bisa memberi sanksi legal dan sosial kepada semua yg mengancam.",16/09/2022,1570618097383641093,hkadarma,5733
5733,<sqlalchemy.orm.state.InstanceState object at 0x7fed236e5e20>,@papuamuslim95 Presiden Jokowi lanjutkan 3 periode.,16/09/2022,1570609884449902592,caklis4,5734
5734,<sqlalchemy.orm.state.InstanceState object at 0x7fed236e5e80>,mending jokowi atau puan sih next presiden?  https://t.co/JjVBMmD1Rw  #tiktokdown #puannextpresiden #JokowiMundurAtauRevolusi #Jokowi3Periode,16/09/2022,1570607115135492097,Apapunnnnnid,5735
5735,<sqlalchemy.orm.state.InstanceState object at 0x7fed236e5ee0>,@detikcom Yg jelas gorengan kadrun jadi BANTAT ga jadi ngembang. Soda kuenya kurang....DRUN  #jokowi3periode https://t.co/7BnqfQ9WDL,16/09/2022,1570603835605020674,tukangaduayam,5736
5736,<sqlalchemy.orm.state.InstanceState object at 0x7fed236e5f40>,"Tidak hanya menolak wacana 3 periode, ketua Umum Jokowi Mania  juga tidak setuju Joko Widodo mencalonkan diri sebagai Cawapres pada Pilpres 2024. #TempoNasional https://t.co/QxCylvLmHJ",16/09/2022,1570600920756678657,tempodotco,5737
5737,<sqlalchemy.orm.state.InstanceState object at 0x7fed236e5fa0>,"@Falslalok Jokowi 3 periode, 4 periode, itu ditentukan oleh kehendak rakyat.  Jk tidak diinginkan, mn bisa?  Dungu jgn dipelihara !!!",16/09/2022,1570593897944088576,AkuTerpesona8,5738
5738,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3040>,Ya boleh kalau kata eMKa..  Kalau kata warga gimana ?? Boleh ga ?? Macam gak ada #anakmuda ??#warganet #jakarta #indonesia #netizen #wartech24 #presiden #cawapres #CapresKuatPDIP #gakuat  #Jokowi3Periode,16/09/2022,1570590747749142529,Wartech_24,5739
5739,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f30a0>,@muispebrianto Kalau perlu gaungkan keras #Jokowi3Periode,16/09/2022,1570589170481139713,InD4hR4tnA,5740
5740,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3100>,Lah ngapain jadi Wapres ? (halu ach..) #Jokowi3Periode,16/09/2022,1570588880340144133,InD4hR4tnA,5741
5741,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3160>,"Ini masih di Maluku , belum seluruh Indonesia warga m'bludak karena #RakyatBersamaJokowi   Fix ;  #Jokowi3Periode https://t.co/MkqXKO9Aq0",16/09/2022,1570585647605481473,FaGtng,5742
5742,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f31c0>,"@detikcom Orang yg berwacana presiden 3 periode n presiden boleh mencalonkan diri jadi wapres kok @Jokowi yang disalahin. Heran lihat perilaku kadrun, makin lama makin ganjil n kayak psikopat. Subhanallah...",16/09/2022,1570584857348304896,jalanlurus05,5743
5743,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3220>,@budimandjatmiko @jokowi 3 periode kalau boleh bang.... 🙏🙏🙏 krn ada yg teriak mundur / turun mk sah-sah saja kami teriak 3 periode.....!!!! 🇮🇩🇮🇩🇮🇩🇮🇩,16/09/2022,1570583288435347456,fahayabi,5744
5744,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3280>,"@SisiwittFrida @jokowi Telat embak cantik @SisiwittFrida tagar itu sdh top trending berbulan2 lalu. Skrg enggak 3 periode mbak tp 10 periode 🤣🤣🤣  Sudahlah mbak ayu @SisiwittFrida klo mau menyelamatkan @PDemokrat (simbok diblokir) suruh adminnya jgn mblokiran, tp justru merengkuh hati rakyat.",16/09/2022,1570577445262331904,SimbokeSarah,5745
5745,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f32e0>,"Wacana Prabowo-Jokowi di 2024, Pengamat Anggap Kepanjangan Isu Presiden 3 Periode https://t.co/ID1BAyHljB",16/09/2022,1570574299848646656,faktualnewsco,5746
5746,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3340>,@fadyanova @jokowi 3 periode sangat pantas 🙂,16/09/2022,1570568515387817986,Syhkhong1,5747
5747,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f33a0>,@MurtadhaOne1 @Jaya_Ind Hilang darah merah junjungan kadrun bila Jokowi boleh maju lagi d pilpres 3 periode 🤣🤣🤣🤣 Nga mungkin bisa d lawan ...pasti menang !,16/09/2022,1570564362628395008,ocukam,5748
5748,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3400>,@ruhutsitompul Kalau ngomong turunin pak jokowi nggak boleh. Kalau ngomong 3 periode boleh. Lo sehat?,15/09/2022,1570555533572337664,Sularna1,5749
5749,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3460>,@Siantar72 @SisiwittFrida @M45Broo_ @SimbokeSarah @ElinaDio @SilalahiIngan @Simbok_Dharmi @BeiKhiar Kalo cah ngganteng @BeiKhiar ikut ngelarang budhe teriak pak @Jokowi 3 periode spt doktor cantik @SisiwittFrida ...ya budhe jewer lagi😂🤣,15/09/2022,1570554791948066818,SuhartiniTaurus,5750
5750,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f34c0>,Jimly Asshidiqie: Presiden 3 Periode Bisa Masuk Melalui Kursi Wapres https://t.co/hDazSjxIqC #jimlyasshiddiqie #jokowi3periode #jokowi #jokowicawapres2024 #MK #MA #DPRRI #pdiperjuangan,15/09/2022,1570546211949801474,lawjusticeco,5751
5751,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3520>,"@Leonita_Lestari Jokowi 3 Periode? .... Buka matamu!!!, sdh dilian banyak KESENGSARAAN yg dirasakan Rakyat, kalian mau LEBIH MENDERITA LAGI   .... silahkan minta 3 Periode",15/09/2022,1570539221227798530,ZMannaroy,5752
5752,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3580>,@IrsanJoss @jokowi Macam gak tau aja.. kan mau 3 periode,15/09/2022,1570539214445641728,GiovannoMaulana,5753
5753,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f35e0>,"@alextham878 Sah sah saja, sama halnya jokowi 3 periode.",15/09/2022,1570538429284495361,SaifulB79453472,5754
5754,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3640>,Yusron Hadi Tauhid: 14926. AHLI SEMIOTIKA ITB JOKOWI INGIN 3 PERIODE https://t.co/93hw16oSjK https://t.co/Ye7B9pS5wE,15/09/2022,1570537588225904641,TauhidYusron,5755
5755,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f36a0>,@Garancang @BfBng @dnyn_ee @RamliRizal @GejayanCalling Boleh dong kita dukung Jokowi 3 periode,15/09/2022,1570533768771010561,yonifree,5756
5756,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3700>,@Siantar72 @SisiwittFrida @M45Broo_ @SimbokeSarah @ElinaDio @SilalahiIngan @Simbok_Dharmi Terserah doktor cantik lemhannas kita @SisiwittFrida bilang jk sy teriak Jokowi 3 periode itu melanggar konstitusi...yg penting dn yg utama bukan pak Jokowi yg melanggar konstitusi😘🇮🇩,15/09/2022,1570528774982348801,SuhartiniTaurus,5757
5757,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3760>,"@fadlyhendra11 @BudiWaludin @RamliRizal Jokowi , 3 periode",15/09/2022,1570525805033455619,Handoko75161314,5758
5758,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f37c0>,@RamliRizal hahaha.. Jokowi 3 periode..,15/09/2022,1570525517438423040,Handoko75161314,5759
5759,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3820>,@M45Broo_ Bravo Jokowi President 3 periode 👍👍👍👍👍,15/09/2022,1570522472726016000,vncdele,5760
5760,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3880>,"Jika Allah menghendaki Jokowi selesaikan 2 periode dgn gemilang, maka tak ada yang bisa mencegahnya.!!  Gaungkan 2 periode.!!  Seperti Anda berwacana tumbang, kalau cuma wacana boleh dong,  #Jokowi3Periode #Jokowi3Periode  #Jokowi3Periode",15/09/2022,1570498685368430593,KayanaDuris,5761
5761,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f38e0>,@SisiwittFrida @jokowi Ide mu BASI naikin tagar 3 periode. 😋😋💰💰,15/09/2022,1570474457361428480,dimaz_gaza,5762
5762,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3940>,@paparocknroll82 @IqbalsahidAbdu1 @SerambiLirboyo @rifqilmoeslim @shohib_muid Orang lagi ngomongin nilai ajaran Al Quran yg dihina si eko.... Elu malah kodran kadrun....  Sdh sono ambil kampanye 3 Periode Jokowi. Bungkus sono,15/09/2022,1570473646472433664,Andika052348655,5763
5763,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f39a0>,Si Gudhel bobo siangnya kelamaan jadi ga liat kalo Jokowi kerja membangun infrastruktur 3 x lipat dari Pepo Kebonya yang 2 periode tapi  banyak Mangkrak nya.,15/09/2022,1570470978186285056,NeilZurong,5764
5764,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3a00>,@ocongBoyy Yang bicara gini pasti terpengaruh sabu sabu Jadi gobloknya gak terukur.  Adu banteng aja 3 periode sby 3 periode jokowi Sama anies bacod.  Cc @Andiarief__,15/09/2022,1570470081104343040,tentang_logika,5765
5765,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3a60>,@keuangannews_id Jokowi 3 periode,15/09/2022,1570465202818412544,Widodo71852194,5766
5766,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3ac0>,@M45Broo_ Jokowi - Prabowo jalur independent saja atau partai seadanya saja  Lanjutkan 3 Periode 😀😀😀 Merdeka 🤟🤟🤟😀😀😀🙏🙏🙏,15/09/2022,1570460154281480192,AzzaAsdi,5767
5767,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3b20>,"@keuangannews_id Kadang pengen ketawa , kadang kasihan para pembencinya Jokowi 10 thn menderita kanker hati , penyakit akut . Saya sbg masyarakat kecil ingin Jokowi 3 periode",15/09/2022,1570457097992802305,Ratmangondhez1,5768
5768,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3b80>,"@CNNIndonesia Lanjutkan 3 periode paling pas,ayo semua partai dukung,lihat hasil kerja nyata pak jokowi",15/09/2022,1570451241867812865,JuryLim5,5769
5769,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3be0>,JOKOWI 3 PERIODE ....HARGA MATI!!!,15/09/2022,1570450018305445888,yudhaTrihastomo,5770
5770,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3c40>,"@detikcom ada wacana 3 periode skrg wapres, apa pak @jokowi bersedia ?..klo wacana ya hasilnya juga wacana to",15/09/2022,1570449740642516993,bongkarbatam,5771
5771,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3ca0>,@HelmiFelis_ Nyatanya Allah menghendaki Jokowi tetap presiden bahkan bisa jadi 3 periode.   Bubarkan barisan oposisi tak cerdas,15/09/2022,1570449695448899584,SahLeoSin,5772
5772,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3d00>,"@likha___ @susipudjiastuti @ganjarpranowo @jokowi resiko memuja tukang ngibul, trasa kan? msih kurang.. lnjut 3 periode😂",15/09/2022,1570449034837622849,aditya20519717,5773
5773,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3d60>,@RamliRizal Buka mata hatimu Tua Bangka tak tau Diri  Rizal Ramli.... sampah!  Ini  presiden Republik Indonesia.. Jokowi 3 periode. https://t.co/cMZDCg8SvR,15/09/2022,1570435566910738433,GrsJulius,5774
5774,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3dc0>,@aabelkarimi1 Wew  Prestasi jokowi Modal 3 periode😉😜 https://t.co/YJWYaUQ8SA.,15/09/2022,1570428910466400257,ArRayah43832329,5775
5775,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3e20>,@Rizmaya__ pasti kapok lah...ntar sampe rumah di omelin panjang lebar lagi sama si emak ~ susah² emak nyekolahin...kog jadi pendemo #Jokowi3Periode,15/09/2022,1570421709999833095,ocongBoyy,5776
5776,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3e80>,"@fachrul_88 @dinagustavsson Kalian teriak teriak jokowi turun, boleh kan kalo pendukung atau rakyat yg lainnya teriak 3 periode...? https://t.co/AAdnfXddVA",15/09/2022,1570415512739540992,rijalsunandr,5777
5777,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3ee0>,@alextham878 G ngebet cuma mau blg p jokowi 3 periode gt,15/09/2022,1570413648916672513,SipriJogo,5778
5778,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3f40>,@BiLLRaY2019 kalo ada yang ngotot mau turunkan....saya akan bilang jokowi 3 periode😂😂😂,15/09/2022,1570410829585223680,RRRTolu,5779
5779,<sqlalchemy.orm.state.InstanceState object at 0x7fed236f3fa0>,"KOK JADI PUTUS ASA! GAGAL 3 PERIODE, JOKOWI INCAR POSISI WAPRES https://t.co/2HCfoZJkJS",15/09/2022,1570408282392592392,Sakmaseq,5780
5780,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fe040>,"@M45Broo_ Harusnya mereka senang jokowi 3 periode, sbg sering ada nasbung",15/09/2022,1570405055576313856,amrubaid,5781
5781,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fe0a0>,"@ChusnulCh__ @ganjarpranowo Kalian Dukung Ganjar mau jadi apa sih? Heran liat para pendukung gak jelas, pengen Ganjar jadi Presiden tapi diam dengan isu perpanjangan jabatan Presiden, atau wacana 3 Periode. Emang kalau wacana 3 Priode terealisasi Kelen dukung Ganjar atau Jokowi?",15/09/2022,1570404483477405696,L_Man27,5782
5782,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fe100>,@Leonita_Lestari Rawe² rantas Jokowi 3 periode ...,15/09/2022,1570398122567954433,GomarusBudiatn4,5783
5783,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fe160>,"VIDEO EKSKLUSIF Keyakinan Surya Paloh: Tak Ada Itu Jokowi Mau 3 Periode, Apalagi Jadi Wakil Presiden   https://t.co/1wtcSDK9e1 lewat @tribunnews",15/09/2022,1570393138883366912,amalau74_u,5784
5784,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fe1c0>,"@jokowi Luar biasa pak Presiden @jokowi terimakasih tak terhingga dari kami rakyat yg merindukan orang sepertimu. Sehat selalu panjang umur, jika bukan karena undang² bapak pasti diminta utk lanjut 3 periode. Nanti banyak yg stroke🤭",15/09/2022,1570391947092840451,Brahma59531271,5785
5785,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fe220>,@FaGtng @jokowi Lanjut #jokowi3periode,15/09/2022,1570388241853054983,SajenKopiIreng,5786
5786,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fe280>,@FaGtng @jokowi Lanjut 3 periode,15/09/2022,1570387271073013760,SajenKopiIreng,5787
5787,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fe2e0>,"Rakyat pengawal @jokowi !!   Jelas❓  Lanjuttttt #Jokowi3Periode   Hendak Demo saat Presiden Jokowi Melintas, Seorang Mahasiswa Babak Belur Dihajar Warga https://t.co/zwq6K398YJ",15/09/2022,1570381637019639808,FaGtng,5788
5788,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fe340>,"@hilman_RA @jokowi Saya juga vote bapak, bahkan saya pengen 3 periode 😍😍, Bismillah bsk dapet bantuan, aamiin 😂🙏",15/09/2022,1570380411477590020,gani0506,5789
5789,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fe3a0>,Kemanapun dia pergi  Rakyat tumpah ruah menyambutnya   Dia Hamba Allah yg paling ikhlas dalam menjalani hidupnya.   Sehat selalu pak @jokowi  #Jokowi3Periode https://t.co/oWpvv5TVzA,15/09/2022,1570379199478890498,FaGtng,5790
5790,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fe400>,@maryanti_oemar @keplak_n #Jokowi3Periode  #Jokowi3Periode  #Jokowi3Periode  #Jokowi3Periode  #Jokowi3Periode  Yg lain minggir dulu...ya 🤣🤣🤣,15/09/2022,1570377960569577473,tukangaduayam,5791
5791,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fe460>,@medcom_id semoga yg keblinger 3 periode segera sadar dan waras.. @jokowi #sayasudahtidakadabeban @PDI_Perjuangan,15/09/2022,1570376351538118659,ChabyZaina,5792
5792,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fe4c0>,"@bachrum_achmadi Salah satu bukti rakyat sudah sejahtera, ekonomi sedang meroket. Terima kasih pak @jokowi yang telah memajukan NKRI, semoga terus lanjut 3 periode.😭😭😭",15/09/2022,1570375291591348224,madinakopikoi,5793
5793,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fe520>,Jokowi 3 periode bang,15/09/2022,1570374572087848962,KrismanEki,5794
5794,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fe580>,"@M45Broo_ Logistik dan simpanan dana gak cukup utk demo 13 tahun. Hanya bisa 8 tahun lalu sumber daya dialihkan jor2an utk kampanye pilpres berikutnya. Kalau sampai Jokowi 3 periode, bohir bangkrut duluan dan pengikut akan berkurang. Gak bisa adu pengaruh di pilpres berikutnya. 😁😁😁",15/09/2022,1570371775753781249,Klabangijo,5795
5795,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fe5e0>,"REAKSI Demokrat Usai PDIP Gulirkan Duet Prabowo - Jokowi, Ingatkan Presiden dari Bujuk Rayu Brutus   https://t.co/CN7rZAPQRY lewat @tribunkaltim   #Demokrat #PDIPerjuangan #Prabowo #Jokowi3Periode #Jokowi",15/09/2022,1570371448241520641,tribunkaltim,5796
5796,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fe640>,"@RyaWiedy Kayak yg onoh noh... ngamuk klo ada yg ngomong #Jokowi3Periode tapi seenak udele ngomong Jokowi mundur... Padahal pilpres dulu, milih juga enggak (tapi tetep aja kawon)... 😅",15/09/2022,1570358480212733953,DjogdjaKembali,5797
5797,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fe6a0>,"@jokowi Lanjut pak, 3 periode...",15/09/2022,1570357360455217152,YoseAndri,5798
5798,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fe700>,Awas ada oelanggar UUD dibelakamg jokowi krn minta 3 periode,15/09/2022,1570352408592777216,efrich05,5799
5799,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fe760>,@jokowi BOONGIN RAKYAT KOK GAK MALU MINTA 3 PERIODE https://t.co/uZ9f9uFIrf,15/09/2022,1570352107404013570,tama_hype,5800
5800,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fe7c0>,@danielbutar21 @NyiMasRuminah @OnayRiano Kluarin aspirasi jokowi 3 periode  juga boleh2 saja,15/09/2022,1570350512100483073,djie_23,5801
5801,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fe820>,@BiLLRaY2019 Insya Allah hidayah Tuhan memberikan #Jokowi3Periode  #Jokowi3Periode  #Jokowi3Periode  SUARA RAKYAT SUARA TUHAN 🤲,15/09/2022,1570349933374611456,Abhabill9,5802
5802,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fe880>,"@jokowi #GerudukIstana  #GerudukIstana  Adminnya tau ga sih ada demo di istana, bilangin pa'de gentle dong jadi presiden, gitu koq minta 3 periode🙈 https://t.co/z0hjDE6h1e",15/09/2022,1570347452036972545,yaniarsim,5803
5803,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fe8e0>,@samsulb06367787 Sedikit masuk akal pantesan dulu luhut ngotot bngt jokowi 3 periode .....,15/09/2022,1570347000775966721,fik_118,5804
5804,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fe940>,"Tuh Projo yg bilang Jokowi bs 3 Periode,denger Prof.Jimly eks Ketua MK..Jdi Cawapres aja ga bs. Ga percaya? Bc deh Psl 8 UUD45 yg ga bs dipisah dgn Psl 7 ny. Abaikn ya Humas MK tegas Jimly pulak..@kang___L @Boediantar4 @AdindaAsmara_ @AntiBangsatBgs @tijabar https://t.co/IZBdhDftsR",15/09/2022,1570346507500683264,HermanBudiSant4,5805
5805,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fe9a0>,"@alleshutapea @RullyHendrawan5 @MurtadhaOne1 @jokowi Drun..coba isi kuota dulu trus buka youtube, tonton tuh wawancara pak Karni Ilyas , wong demo turunkan jokowi aja boleh...kok minta jokowi 3/7 periode gak boleh!!!! Ya terserah gw dong!!! 🤣 btw panas Ya liat pak Jokowi dicintai rakyatnya...",15/09/2022,1570345251503755264,bianca25090809,5806
5806,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fea00>,"@M45Broo_ Kl ada aturan 3 periode saya yakin jokowi menang,yg lain lewat.",15/09/2022,1570344284637007872,MatJohar3,5807
5807,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fea60>,"@M45Broo_ Kl sy teriak Jokowi 3 periode kata bu doktor lemhanas @SisiwittFrida satu kampungku sdh melanggar konstitusi,tp teriak jokowi lengser merupakan hak demokrasi alias kebebasan berbicara",15/09/2022,1570343466848354305,Siantar72,5808
5808,<sqlalchemy.orm.state.InstanceState object at 0x7fed236feac0>,@RamliRizal Presiden Jokowi wajib 3 periode. Rizal Ramli siap siap akan terus-menerus jadi pecundang. https://t.co/Nui9LlE7LI,15/09/2022,1570339405235392515,GrsJulius,5809
5809,<sqlalchemy.orm.state.InstanceState object at 0x7fed236feb20>,Video Hoaks Sepekan: Tol Becakayu Amblas hingga Jokowi Bagi-Bagi Kaos 3 Periode - https://t.co/YXeDO0iU9t https://t.co/r3tENa4xtL,15/09/2022,1570330593015267334,PusatKaosOrg,5810
5810,<sqlalchemy.orm.state.InstanceState object at 0x7fed236feb80>,Biarkan Pak @jokowi 3 Periode dan dengan Sendirinya Kaum Kadrun Pembencinya Akan Musnah di NKRI,15/09/2022,1570330065711386624,noelrusmana99,5811
5811,<sqlalchemy.orm.state.InstanceState object at 0x7fed236febe0>,"@Aryprasetyo85 Daripada Capres yg ga jelas mending pak #Jokowi3Periode  liat rakyat sangat sayang sm beliau makanya sudahlah daripada buang2x anggaran buat Pemilu mending  #Jokowi3Periode, duit buat Pemilu buat BLT dan BPJS aja Drun...biasa aja ga usah nangis nyesek...ya  🤣🤣🤣",15/09/2022,1570324896655482880,tukangaduayam,5812
5812,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fec40>,kena lhooo😁‼ menolak lupa yang mewacanakan pakde jokowi 3 periode siapa yaa kemaren skrg giliran pakde jokowi mau 3 periode malah PKB yang kebakaran😁waduh piyeeee ikku🙋‍♂️ @cebongsejati1  @CasanovaX8X  @Miduk17  @bobby_risakotta  @Syarman59  @budimandjatmiko  @FerdinandHutah4 https://t.co/Mw9AtTSgwh,15/09/2022,1570323613957632000,Christi28566166,5813
5813,<sqlalchemy.orm.state.InstanceState object at 0x7fed236feca0>,@MurtadhaOne1 Pak Jokowi masih dicintai masyarakat sebagai bukti nyata bahwa masyarakat Indonesia menginginkan Pak Jokowi 3 Periode. Bahkan sampai mati/ seumur hidup. PAK JOKOWI SANGAT PANTAS UNTUK 3 PERIODE.,15/09/2022,1570322112442933248,Maruahalsiahaa2,5814
5814,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fed00>,"Kadrun n mahasewa yang demo Ni Maluku suara rakyat murni Tidak hanya 3 periode, tapi ""Jokowi Sampai Mati"" https://t.co/Th48bpYNaa",15/09/2022,1570321480390701059,CahAngo45022699,5815
5815,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fed60>,@avink1807 @MurtadhaOne1 setuju #Jokowi3Periode,15/09/2022,1570319807001821184,butramisty,5816
5816,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fedc0>,Sampai mati tetap @jokowi ..!  #Jokowi3Periode https://t.co/nmIj2yU1LO,15/09/2022,1570319570803773440,Penjelajah01,5817
5817,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fee20>,"@alextham878 ketakutan dan kekalutan, dan juga kejang2 utk kadrun.. jk jokowi jgn smp 3 periode.. bisa bisa anies pulkam ke yaman.",15/09/2022,1570317967350726656,iwanstj,5818
5818,<sqlalchemy.orm.state.InstanceState object at 0x7fed236fee80>,"Bagaimana dengan saudara yang lain,,,#Jokowi3Periode",15/09/2022,1570317113147138049,AbdulKh29602993,5819
5819,<sqlalchemy.orm.state.InstanceState object at 0x7fed236feee0>,"@CNNIndonesia Andai jadi. Trus abis dilantik, prabowo meninggal. Jokowi auto jadi pres, 3 periode dong. 😂",15/09/2022,1570316108003155969,jotafana,5820
